7656
Aberdeen Maryland 21001,Maryland House Travel Plaza,0.672215056,0.582116658
Auburn Washington 98002,Albertsons-Auburn #483,0.028506769,0.926088902
Auburn Washington 98002,Albertsons-Auburn #491,0.028506769,0.926088902
Auburn Washington 98002,Safeway-Auburn #531,0.028506769,0.926088902
Auburn Washington 98092,Lakeland Town Center,0.030199251,0.925498542
Augusta Georgia 30907,I-20 - Washington,0.588792452,0.341972512
Aurora Colorado 80010,Safeway-Aurora #139,0.271103217,0.591615999
Aurora Colorado 80011,Colfax - Chambers-Aurora (UCO),0.272820495,0.591661143
Aurora Colorado 80011,Albertsons-Aurora #841,0.271881695,0.591765372
Aurora Colorado 80012,Safeway-Aurora #2612,0.27141261,0.589906883
Aurora Colorado 80012,Super Target Aurora ST-1471,0.27141261,0.589906883
Aurora Colorado 80012,I-225 - Alameda-Aurora,0.271540057,0.590108272
Aurora Colorado 80012,Hampden Ave - Tower- Aurora,0.271764703,0.590348061
Aurora Colorado 80012,Havana - Mississipi,0.271019143,0.590416101
Aurora Colorado 80013,King Soopers-Aurora #128,0.272247976,0.58827442
Aurora Colorado 80013,Safeway-Aurora #1928,0.272247976,0.58827442
Aurora Colorado 80013,Iliff - Buckley,0.272391763,0.589141085
Aurora Colorado 80014,Parker - Peoria-Aurora,0.27112389,0.588489576
Aurora Colorado 80014,King Soopers-Aurora #39,0.271436931,0.588601296
Aurora Colorado 80015,Smoky - Himalaya,0.272935041,0.586041938
Aurora Colorado 80015,Chambers - Smoky Hill-Aurora,0.271796083,0.587231493
Aurora Colorado 800152470,Albertsons-Aurora #888,0.271020415,0.589614618
Aurora Colorado 80016,Albertsons-Aurora #899,0.272899342,0.585598473
Aurora Colorado 80016,Parker Rd. - Arapahoe,0.272899342,0.585598473
Aurora Colorado 80016,Safeway-Centennial #1974,0.272899342,0.585598473
Aurora Colorado 80237,Super Target Aurora ST-1976,0.270544047,0.587438802
Aurora Illinois 60504,Aurora-Fox Valley Mall,0.503524452,0.676334106
Aurora Illinois 60504,Chicago Premium Outlets,0.503524452,0.676334106
Aurora Illinois 60504,Rose Plaza   Aurora,0.503524452,0.676334106
Aurora Illinois 60504,Dominick's-Aurora #4161,0.503356792,0.676426645
Aurora Illinois 60504,Jewell Osco-Aurora #3201,0.50342468,0.677886321
Aurora Illinois 60506,West Aurora-Orchard - Indian Trail,0.50179089,0.677403337
Aurora Ohio 44202,Aurora,0.599069799,0.659264397
Aurora Ontario L4G 3W3,St. Andrews,0.625918094,0.775195654
Austell Georgia 30106,E-W Connector - Floyd Rd,0.55394808,0.355528175
Austin Texas 78701,10th - Congress,0.370586982,0.22080897
Austin Texas 78701,15th - San Antonio,0.370586982,0.22080897
Austin Texas 78701,One American Center,0.370581069,0.220825455
Austin Texas 78701,Radisson Hotel - Suites- Austin,0.370593579,0.220986414
Austin Texas 78701,5th - Lamar,0.370472673,0.221231664
Austin Texas 78703,45th - N. Lamar,0.370581069,0.220825455
Austin Texas 78703,Casis Village,0.370283558,0.221688495
Austin Texas 78704,Oltorf - I-35,0.370524963,0.219220622
Austin Texas 78704,S. Congress - Academy,0.370423822,0.21972875
Austin Texas 78704,S. Lamar - Ben White Blvd.,0.369950334,0.219783929
Austin Texas 78705,38th - Guadalupe,0.370595815,0.221348367
Austin Texas 78705,W.24th - Nueces (White House),0.370564156,0.221603089
Austin Texas 78717,Super Target Austin NW ST-1797,0.37033821,0.229405512
Austin Texas 78727,Parmer - Metric,0.371373077,0.226327639
Austin Texas 78729,Parmer - McNeil,0.370462749,0.227231177
Austin Texas 78731,Northland - Balcones,0.370389088,0.223401029
Austin Texas 78731,Randalls-Austin #2482,0.370275031,0.223670613
Austin Texas 78731,Far West Blvd. - Hart Ln.,0.370275311,0.224208767
Austin Texas 78732,Target Four Points T-1953,0.368426966,0.224701721
Austin Texas 78734,Lakeway Blvd. - Ranch Rd. 620,0.367560444,0.224128122
Austin Texas 78735,William Cannon - Mopac,0.368856942,0.220256172
Austin Texas 78738,Bee Cave - 71,0.367972683,0.222040809
Austin Texas 78745,William Cannon - Westgate,0.370088459,0.218055366
Austin Texas 78745,Albertsons-Austin #4093,0.369802465,0.21859006
Austin Texas 78745,Sunset Valley Marketfair,0.369618577,0.219232545
Austin Texas 78746,Bee Caves Village at Westlake (B-N),0.36995271,0.221143416
Austin Texas 78746,Westbank Market,0.36995271,0.221143416
Austin Texas 78746,S. Lamar - Collier,0.369701827,0.221708985
Austin Texas 787466600,Randalls-Austin #2477,0.370581223,0.220824529
Austin Texas 78749,Target Austin T-1061,0.368961354,0.21890605
Austin Texas 78750,Hwy 183 - Lake Creek,0.369998752,0.227308662
Austin Texas 78750,Hwy 183 - Anderson Mill Rd.,0.369916536,0.227543651
Austin Texas 78753,Super Target Austin ST-1817,0.371516668,0.224881729
